date,f107_now,carrington_rotation,monthly_f107,sma_13_past,slope_12m,volatility_13m,cycle_state_falling,cycle_state_plateau,cycle_state_rising,activity_level_high,activity_level_low,activity_level_medium,volatility_state_high,volatility_state_normal
1947-12-15,171.9,1261.0354,171.755,,,,0,1,0,0,0,1,0,1
1947-12-16,199.4,1261.072,171.755,,,,0,1,0,0,0,1,0,1
1947-12-17,203.6,1261.1086,171.755,,,,0,1,0,0,0,1,0,1
1947-12-18,196.0,1261.1452,171.755,,,,0,1,0,0,0,1,0,1
1947-12-19,188.3,1261.1818,171.755,,,,0,1,0,0,0,1,0,1
1947-12-20,176.4,1261.2184,171.755,,,,0,1,0,0,0,1,0,1
1947-12-21,164.05,1261.255,171.755,,,,0,1,0,0,0,1,0,1
1947-12-22,151.7,1261.2916,171.755,,,,0,1,0,0,0,1,0,1
1947-12-23,157.6,1261.3282,171.755,,,,0,1,0,0,0,1,0,1
1947-12-24,149.5,1261.3648,171.755,,,,0,1,0,0,0,1,0,1
1947-12-25,159.2,1261.4014000000002,171.755,,,,0,1,0,0,0,1,0,1
1947-12-26,168.9,1261.438,171.755,,,,0,1,0,0,0,1,0,1
1947-12-27,173.6,1261.4746,171.755,,,,0,1,0,0,0,1,0,1
1947-12-28,177.35,1261.51115,171.755,,,,0,1,0,0,0,1,0,1
1947-12-29,181.1,1261.5477,171.755,,,,0,1,0,0,0,1,0,1
1947-12-30,193.8,1261.5843,171.755,,,,0,1,0,0,0,1,0,1
1947-12-31,181.9,1261.6209,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-01,191.55,1261.6574999999998,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-02,201.2,1261.6941,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-03,173.3,1261.7307,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-04,170.4,1261.7672499999999,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-05,167.5,1261.8038,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-06,170.8,1261.8404,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-07,173.4,1261.877,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-08,166.0,1261.9136,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-09,147.9,1261.9502,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-10,142.0,1261.9868,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-11,135.2,1262.0234,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-12,138.6,1262.0599,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-13,140.4,1262.0965,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-14,141.5,1262.1331,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-15,137.6,1262.1697,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-16,141.8,1262.2062,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-17,136.3,1262.2428,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-18,138.0,1262.2794,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-19,145.6,1262.316,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-20,152.0,1262.3526,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-21,144.0,1262.3891,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-22,156.3,1262.4257,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-23,149.2,1262.4623,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-24,145.4,1262.4989,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-25,145.25,1262.5354499999999,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-26,145.1,1262.572,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-27,144.8,1262.6086,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-28,132.1,1262.6452,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-29,141.89999999999998,1262.68175,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-30,151.7,1262.7183,170.6483870967742,,,,0,1,0,0,0,1,0,1
1948-01-31,137.75,1262.7549,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-01,123.8,1262.7915,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-02,127.2,1262.828,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-03,131.1,1262.8646,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-04,128.6,1262.9012,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-05,131.2,1262.9378,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-06,119.3,1262.9743,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-07,125.7,1263.0109,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-08,118.3,1263.0475,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-09,126.5,1263.084,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-10,140.1,1263.1206,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-11,136.7,1263.1572,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-12,129.5,1263.1937,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-13,125.8,1263.2303,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-14,130.0,1263.2668666666666,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-15,134.2,1263.3034333333333,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-16,138.4,1263.34,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-17,131.0,1263.3766,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-18,137.4,1263.4132,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-19,148.4,1263.4497,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-20,147.2,1263.4863,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-21,140.0,1263.5229,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-22,141.7,1263.5595,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-23,140.9,1263.596,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-24,124.0,1263.6326,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-25,129.6,1263.6692,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-26,125.0,1263.7058,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-27,121.6,1263.7424,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-28,119.75,1263.77895,151.75967741935486,,,,0,1,0,0,0,1,0,1
1948-02-29,117.9,1263.8155,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-01,130.7,1263.8521,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-02,131.9,1263.8887,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-03,118.4,1263.9253,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-04,116.8,1263.9619,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-05,113.9,1263.9985,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-06,122.8,1264.0351,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-07,127.94999999999999,1264.0717,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-08,133.1,1264.1083,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-09,137.0,1264.1449,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-10,150.3,1264.1815,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-11,154.7,1264.2181,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-12,162.0,1264.2548,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-13,152.3,1264.2914,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-14,150.7,1264.328,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-15,144.6,1264.3646,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-16,133.5,1264.4012,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-17,132.7,1264.4379,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-18,125.1,1264.4745,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-19,123.5,1264.5111,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-20,131.7,1264.5478,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-21,130.0,1264.5844,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-22,124.0,1264.621,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-23,112.8,1264.6577,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-24,113.8,1264.6943,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-25,120.4,1264.731,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-26,127.18,1264.76764,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-27,133.96,1264.80428,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-28,140.74,1264.8409199999999,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-29,147.52,1264.87756,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-30,154.3,1264.9142,130.71896551724137,207.24316415200175,,41.8136158208761,0,1,0,1,0,0,1,0
1948-03-31,166.8,1264.9508,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-01,170.9,1264.9875,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-02,183.2,1265.0241,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-03,198.3,1265.0608,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-04,199.7,1265.0974,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-05,192.5,1265.1341,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-06,196.6,1265.1707,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-07,187.1,1265.2074,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-08,187.7,1265.244,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-09,184.3,1265.2807,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-10,195.3,1265.3173,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-11,201.45,1265.3539999999998,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-12,207.6,1265.3907,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-13,228.1,1265.4273,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-14,250.7,1265.464,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-15,219.4,1265.5007,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-16,212.6,1265.5373,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-17,213.35,1265.574,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-18,214.1,1265.6107,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-19,234.2,1265.6474,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-20,218.3,1265.684,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-21,228.4,1265.7207,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-22,231.1,1265.7574,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-23,223.8,1265.7941,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-24,235.3,1265.8308,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-25,232.7,1265.8675,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-26,220.7,1265.9042,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-27,229.5,1265.9409,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-28,210.1,1265.9776,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-29,194.5,1266.0143,134.35967741935482,202.3562162611829,,46.45301676506502,0,1,0,1,0,0,1,0
1948-04-30,187.2,1266.051,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-01,202.5,1266.0877,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-02,192.3,1266.1244000000002,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-03,182.1,1266.1611,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-04,205.8,1266.1978,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-05,233.4,1266.2346,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-06,271.7,1266.2713,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-07,302.1,1266.308,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-08,325.0,1266.3448,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-09,333.95,1266.3815,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-10,342.9,1266.4182,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-11,326.4,1266.455,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-12,312.6,1266.4917,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-13,297.6,1266.5284,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-14,289.0,1266.5652,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-15,251.4,1266.6019,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-16,237.9,1266.6386499999999,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-17,224.4,1266.6754,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-18,197.2,1266.7122,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-19,188.0,1266.7489,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-20,177.0,1266.7857,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-21,192.6,1266.8224,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-22,166.6,1266.8592,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-23,172.6,1266.89595,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-24,178.6,1266.9327,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-25,179.2,1266.9694,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-26,177.0,1267.0062,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-27,193.4,1267.0429,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-28,200.6,1267.0797,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-29,199.3,1267.1165,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-30,200.9,1267.15325,209.62333333333333,200.16731634389586,,45.285205392853875,0,1,0,1,0,0,1,0
1948-05-31,202.5,1267.19,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-01,206.9,1267.2267,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-02,196.4,1267.2635,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-03,204.3,1267.3003,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-04,205.7,1267.337,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-05,211.6,1267.3738,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-06,200.55,1267.41055,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-07,189.5,1267.4473,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-08,208.1,1267.4841,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-09,200.2,1267.5208,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-10,192.7,1267.5576,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-11,177.7,1267.5944,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-12,175.1,1267.6311,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-13,171.8,1267.6679,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-14,168.5,1267.7047,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-15,163.2,1267.7415,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-16,166.7,1267.7782,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-17,189.5,1267.815,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-18,203.2,1267.8518,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-19,202.7,1267.8885,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-20,203.0,1267.9252999999999,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-21,203.3,1267.9621,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-22,204.7,1267.9988,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-23,228.1,1268.0356,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-24,238.9,1268.0724,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-25,227.8,1268.1091,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-26,223.8,1268.1459,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-27,224.45,1268.18265,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-28,225.1,1268.2194,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-29,216.3,1268.2562,230.85645161290324,198.0214023654013,,42.8744633184176,0,1,0,1,0,0,1,0
1948-06-30,216.3,1268.293,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-01,210.9,1268.3298,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-02,203.4,1268.3665,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-03,197.6,1268.4033,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-04,181.1,1268.4401,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-05,171.3,1268.4768,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-06,157.6,1268.5136,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-07,155.4,1268.5504,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-08,152.3,1268.5871,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-09,167.4,1268.6239,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-10,170.9,1268.6606,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-11,176.65,1268.6974,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-12,182.4,1268.7342,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-13,180.1,1268.7709,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-14,184.1,1268.8077,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-15,192.1,1268.8445,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-16,191.2,1268.8812,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-17,192.9,1268.918,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-18,186.25,1268.9547499999999,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-19,179.6,1268.9915,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-20,195.9,1269.0282,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-21,188.4,1269.065,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-22,197.2,1269.1017,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-23,190.5,1269.1385,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-24,198.05,1269.17525,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-25,205.6,1269.212,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-26,190.0,1269.2487,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-27,203.2,1269.2855,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-28,213.4,1269.3222,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-29,211.6,1269.359,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-30,212.4,1269.3957,201.5366666666667,192.83005414373045,,37.28185967819863,0,1,0,1,0,0,1,0
1948-07-31,205.7,1269.4325,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-01,212.6,1269.4692,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-02,201.0,1269.5059,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-03,212.5,1269.5427,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-04,226.5,1269.5794,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-05,211.9,1269.6161,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-06,191.1,1269.6529,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-07,189.4,1269.6896,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-08,186.8,1269.7263,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-09,155.3,1269.7631,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-10,149.9,1269.7998,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-11,159.6,1269.8365,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-12,171.0,1269.8732,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-13,144.4,1269.91,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-14,157.2,1269.9467,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-15,158.1,1269.9834,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-16,165.0,1270.0201,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-17,170.3,1270.0568,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-18,180.3,1270.0936,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-19,201.8,1270.1303,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-20,206.1,1270.167,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-21,186.3,1270.2037,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-22,187.95,1270.2404000000001,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-23,189.6,1270.2771,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-24,157.5,1270.3138,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-25,158.7,1270.3505,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-26,167.9,1270.3872,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-27,166.1,1270.4239,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
1948-08-28,164.05,1270.4605999999999,188.5532258064516,189.2037638211498,,34.98711983311024,0,1,0,1,0,0,1,0
